appid,name,release_date,promo_price,normal_price
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,"14 Mar, 2014","5,99€",
1336560,Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING),"10 Jul, 2020","1,99€",
1218550,Hassle 1977,"3 Nov, 2020","10,79€",
1790360,Heist Kitty: Multiplayer Cat Simulator Game,"13 Jun, 2023","14,99€",
1856190,Hello Engineer: Scrap Machines Constructor,"17 Aug, 2023","14,79€",
370600,Hello Kitty and Sanrio Friends Racing,"9 Jul, 2015","19,99€",
1903640,Hex Rally Racers,"20 May, 2022",Free,
457330,High Octane Drift,"14 Oct, 2016",Free,
3652210,Hiss & Hunt,Coming soon,,
1200870,History Racers 2,"25 Dec, 2019","1,99€",
1266390,HookSharks,"27 May, 2020","1,99€",
3448510,Hop On It,Q2 2025,,
389140,Horizon Chase Turbo,"15 May, 2018","16,79€",
1274620,Horizon Springs,2025,,
2407600,Horrible Game,To be announced,,
1962650,Horrid Henry's Krazy Karts,"30 Jun, 2022","9,75€",
1684210,Horror Villa 恐怖撤锁,"20 Jul, 2021",Free,
1455790,Horroyale,Coming soon,,
1048830,Horse Riding Tales,"13 Apr, 2019",Free,
776450,hOSHIs Elektronauts,"14 Jan, 2018","0,99€",
2322830,Hot Lap Racing,"16 Jul, 2024","29,99€",
382560,Hot Lava,"19 Sep, 2019","4,19€",
3062040,Hot Rod Mayhem,Coming soon,,
2608550,Hot Rod Racer,"18 Nov, 2024","1,99€",
2468400,Hot Wheels Monster Trucks: Stunt Mayhem™,"18 Oct, 2024","39,99€",
1271700,HOT WHEELS UNLEASHED™,"30 Sep, 2021","39,99€",
2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,"19 Oct, 2023","7,49€",
609920,Hotshot Racing,"10 Sep, 2020","3,99€",
2838810,Hoverbear,To be announced,,
1862020,HoverRace,"7 Feb, 2022",Free,
