appid,name,release_date,promo_price,normal_price
319050,Chaos Reborn,"26 Oct, 2015","9,99€",
319450,Chariot,"12 Nov, 2014","14,99€",
3060850,ChatTDT: Tower Defense Twitch,"31 Jul, 2024","4,99€",
1646910,Checkmate Kings,"30 Jan, 2023","9,99€",
2368820,Chelesste,Coming soon,Free,
2239420,Chess & Guns,Coming soon,,
2580000,Chess Ultimate,"7 Oct, 2024",Free,
2054100,Chess VR: Multiverse Journey,"18 Jul, 2022","14,48€",
575340,Chessaria: The Tactical Adventure (Chess),"8 Mar, 2018","19,99€",
1971590,Chesslands,Coming soon,,
1401620,Chesstle,"2 Apr, 2021","4,99€",
2159470,Chicken Fight,"6 May, 2023",Free,
1366110,Child Arms,To be announced,,
330020,Children of Morta,"3 Sep, 2019","21,99€",
1019730,Chipmonk!,"21 Nov, 2019","7,39€",
3482500,Chosen for Tribute,To be announced,,
3169180,Chosen War,2025,,
1351470,Chroma Chronicles,"9 Jun, 2022","8,99€",
2663120,Chrono Bullet,Coming soon,,
2303910,Chrono Rift,"13 Jul, 2023",Free,
2696420,Chronocide,"12 Jul, 2024","14,79€",
834740,Circle Empires,"8 Aug, 2018","1,75€",
1100260,Circle Empires Rivals,"15 Apr, 2020","4,73€",
1515260,Circle Empires Tactics,"7 Apr, 2022","5,36€",
3180830,Circuit Stance,Q4 2025,,
487120,Citadel: Forged with Fire,"1 Nov, 2019","14,79€",
3352880,Clash Battle Simulator,"12 Dec, 2024",Free,
2760730,Clash of Adventurers,Q4 2025,Free,
2833480,Clash of Busts,"6 Feb, 2025","4,99€",
736780,Clash of Spells,Coming soon,,
822710,Clash: Mutants Vs Pirates,"2 May, 2024",Free,
1596090,ClashingBlades,Coming soon,Free,
3082910,Classified Chaos,To be announced,,
2377230,Claws & Chaos,"22 Oct, 2024","5,89€",
2216750,Clay Soldiers,"10 Feb, 2023",Free,
3020270,Click on piña coladas together,"21 Jun, 2024","0,99€",
2949110,Click on spanners together,"14 May, 2024","0,99€",
363970,Clicker Heroes,"14 May, 2015",Free,
3564710,Clicksama,To be announced,,
3151160,Climb Quest,"3 Oct, 2024","4,99€",
2548810,Cloud 9,Coming soon,,
2995940,Cloud Crashers,To be announced,Free,
2070270,Cloudheim,2025,,
3302710,Clumsy Champions,Coming soon,Free,
2083990,Coastline Survival,Coming soon,,
711380,Code of Princess EX,"2 Oct, 2020","16,79€",
596380,Coffee Crisis,"5 May, 2018","8,19€",
2364830,Color Summoners,"28 Feb, 2024",Free,
3287510,ColorMinis,Coming soon,,
2680510,Combat Alchemy: Autobattler,Q2 2025,Free,
2697620,Combo Devils,To be announced,,
1061880,Conan Chop Chop,"1 Mar, 2022","14,99€",
440900,Conan Exiles,"8 May, 2018","39,99€",
989690,Conan Unconquered,"29 May, 2019","19,71€",
333990,Conclave,"20 Jan, 2017","9,75€",
2373800,Conclave Virtual Tabletop,"4 Dec, 2023","19,50€",
2184210,Conflict RPG,Coming soon,Free,
924960,Conjure Strike,"28 Sep, 2018","12,49€",
1759550,Conquer the Dungeon,Coming soon,,
2613240,Conquest Manager,"19 Oct, 2023",Free,
403950,Conquest of Elysium 4,"16 Nov, 2015","24,50€",
1606340,Conquest of Elysium 5,"17 Aug, 2021","28,99€",
2883410,Conquest of Kings,Q3 2025,,
3030930,Conquest Reforged,"1 Jul, 2024","1,99€",
2189150,Conspiracy TD,"1 Nov, 2024","6,89€",
1796970,Constelleum,Coming soon,,
212390,Continent of the Ninth Seal,"13 Sep, 2012",Free,
1573770,Contingency Creatures,"1 Oct, 2022",Free,
1523720,Cook-Out,"20 Apr, 2021","16,79€",
1926090,Coreborn,"19 Jun, 2024","13,99€",
1656930,Coridden,"29 Jan, 2025","19,50€",
2607150,Corrupted Universe Cries Quietly,"12 Oct, 2023",Free,
3102240,Coryphaeus Championships,"16 Sep, 2024",Free,
3365420,Cosmic Star Lounge,Coming soon,,
275180,Costume Quest 2,"7 Oct, 2014","14,79€",
3640570,Country Slime,To be announced,,
1083870,CountryBalls Heroes,"16 Nov, 2021","4,74€",
1219610,Courage and Honor,"7 Feb, 2020","0,74€",
2172760,Couroland,"7 Nov, 2022",Free,
3104790,CoXistence,Coming soon,,
2783830,Cozy Crest,Coming soon,,
1037380,Cradle of Sins,Coming soon,,
248390,Craft The World,"24 Nov, 2014","18,49€",
3470230,CraftPunk,"14 Mar, 2025",Free,
2162220,CRAP,"2 Dec, 2022",Free,
293780,Crawl,"11 Apr, 2017","14,79€",
2608940,Crazy Castle,To be announced,,
3524060,Crazy Golf Party,"1 Mar, 2025","5,89€",
280790,Creativerse,"8 May, 2017","22,99€",
3572420,CreatorRPG,To be announced,,
1990050,Creature Creator,"23 Dec, 2022","4,99€",
2293680,Crestfallen: Medieval Survival,"17 Jul, 2024","14,79€",
2358120,Criminals Within,Coming soon,,
3040440,Crimson Angel,"15 Jul, 2024",Free,
511430,CrossWorlds: Escape,"20 Mar, 2020","9,99€",
2251480,Crowd Medieval City War,"19 Dec, 2022","0,99€",
1658010,Crown,Coming soon,Free,
2516780,Crowned Control,"7 Sep, 2023",Free,
1411160,Crusader's Dynasty,Coming soon,Free,
402840,Crusaders of the Lost Idols,"13 Oct, 2015",Free,
2700860,Crylia,Coming soon,,
2590560,Cryptfall,To be announced,,
1270380,Crystal Raiders VR,"10 Dec, 2021","14,90€",
2574970,Crystalfall,2025,Free,
1748750,Crystarise,"28 Apr, 2023","15,79€",
820070,Cube Universe,"25 Apr, 2018","19,99€",
1128000,Cube World,"30 Sep, 2019","19,99€",
1862170,Cursebound,"31 Mar, 2024","6,89€",
3265230,Cursed Companions,Coming soon,,
2895490,Cursedville,"18 Jun, 2024",Free,
2121720,Custom Fire,Coming soon,Free,
632350,Cyberdimension Neptunia: 4 Goddesses Online,"27 Feb, 2018","24,99€",
2357410,Cylinder: Puzzles Returned,"4 Sep, 2024","12,79€",
644390,D&D Lords of Waterdeep,"1 Sep, 2017","8,19€",
1651030,Dandy & Randy DX,"29 Apr, 2022","6,99€",
2580380,Danger Trail,To be announced,Free,
2413960,Dark,Coming soon,,
2016590,Dark and Darker,"7 Jun, 2024",Free,
529180,Dark and Light,"20 Jul, 2017","14,99€",
2457940,Dark Farm,Coming soon,,
2721360,Dark Laws,"1 Oct, 2025",,
2100,Dark Messiah of Might & Magic,"25 Oct, 2006","1,24€",
2581200,Dark Odyssey,"25 Sep, 2023",Free,
453690,Dark Quest 2,"6 Mar, 2018","8,79€",
236430,DARK SOULS™ II,"25 Apr, 2014","39,99€",
335300,DARK SOULS™ II: Scholar of the First Sin,"2 Apr, 2015","39,99€",
570940,DARK SOULS™: REMASTERED,"24 May, 2018","39,99€",
1175700,Dark Table CCG,"18 Nov, 2023",Free,
2124570,Dark Throne : The Queen Rises,"14 Oct, 2022",Free,
1683200,Dark Witch Music Episode: Rudymical,"6 Nov, 2021","7,49€",
2884590,Darkchaser: Battletide,"6 Dec, 2024","4,99€",
1544110,Darkened Glory,"8 Mar, 2021","11,79€",
654300,Darkest Hunters,"27 Sep, 2017","0,71€",
1843690,Darkion,,Free,
710920,Darksiders Genesis,"5 Dec, 2019","29,99€",
388410,Darksiders II Deathinitive Edition,"5 Nov, 2015","29,99€",
1593650,Dash and Fire,Coming soon,,
3625430,Dash and Smash,Coming soon,,
1955410,Dash Shooters,"1 Aug, 2022","3,99€",
1116540,DAVIGO: VR vs. PC,"29 Nov, 2023","24,99€",
2148010,DAWN OF ARBA,Coming soon,,
2059530,Dawn of Defiance,"15 Aug, 2024","19,50€",
2198220,Dawn of Mages,"29 Mar, 2024","9,75€",
1145240,Dawn of the Dragons: Ascension,"1 Nov, 2019",Free,
2197910,Dawnlands,"9 Aug, 2023",Free,
1088090,Day of Dragons,"4 Dec, 2019","19,50€",
3259190,Dead Dawg Delivery Co.,"7 Dec, 2024","9,75€",
3088400,Deadly Trick,Q3 2025,,
3611620,DeadRunners,To be announced,,
3268910,Dear Brother: Beware of the Witch,To be announced,,
1612570,Death or Glory,"24 Sep, 2024",Free,
1884300,Deathsmiles I・II,"22 Jun, 2022","34,90€",
310510,Deathtrap,"4 Feb, 2015","1,99€",
739050,Deck Casters,"11 Jan, 2018","13,29€",
3053880,Deckmancers,To be announced,,
3059730,Decksplorers: Into the Shell,2025,,
3112420,Deep in The Mine,Coming soon,,
2842010,Deeper Than Hell,"4 Dec, 2024","3,99€",
2918130,Deepest Trench,"30 Oct, 2024","19,50€",
1653930,Defenders of Annadale,Coming soon,Free,
3071170,Defenders | Wave Survival Game,"19 Aug, 2024",Free,
1767780,Deformity,"19 Oct, 2021","6,59€",
1881430,DeltaBlade 2700 Re:Create,"22 Sep, 2023",Free,
1260910,Demelia's Isle,"9 Oct, 2020","9,99€",
1969310,Demeo Battles,"9 Nov, 2023","17,73€",
3124340,Demeo x Dungeons & Dragons: Battlemarked,Q4 2025,,
1784320,Demon King,Coming soon,,
2424110,Demon Slayer -Kimetsu no Yaiba- Sweep the Board!,"16 Jul, 2024","59,99€",
1534640,DEMONBLOOD,Coming soon,Free,
2941960,Depths of Despair,"8 May, 2024","0,99€",
3472490,Descendance,July 2025,,
