appid,name,release_date,promo_price,normal_price
3230040,Kidduca 3D,"22 Nov, 2024","9,75€",
2557080,Kitten Tales,"30 Aug, 2023","9,75€",
2675290,LASERS,"11 Jan, 2024","2,99€",
2399420,Le Mans Ultimate,"20 Feb, 2024","34,99€",
578330,LEGO® City Undercover,"4 Apr, 2017","29,99€",
410340,Liftoff®: FPV Drone Racing,"13 Sep, 2018","19,99€",
1432320,Liftoff®: Micro Drones,"30 Nov, 2021","15,99€",
790020,Lightfield HYPER Edition,"31 Jul, 2018","14,99€",
1310350,Loco Road,"1 Jun, 2020",Free,
2545360,Lonely Mountains: Snow Riders,"21 Jan, 2025","24,99€",
3179350,Long Drive North: Co-Op RV Simulator,2025,,
1383120,LouveSystems' TrackMasters,"4 Sep, 2020","9,99€",
234140,Mad Max,"1 Sep, 2015","19,99€",
40990,Mafia,"28 Aug, 2002","9,99€",
1030840,Mafia: Definitive Edition,"25 Sep, 2020","39,99€",
1971570,Magnytour,"14 Jul, 2023","14,79€",
1445790,Make Way,"4 Dec, 2023","7,49€",
1518440,MakerKing,"18 Aug, 2021",Free,
1035320,MarineVerse Sailing Club,"24 Apr, 2024","38,99€",
2322330,Matchbox™ Driving Adventures,"20 Sep, 2024","39,99€",
2061620,Mechanic Heroes,"15 Dec, 2023","13,79€",
3104610,MEGARACER QUANTUMRUSH,Q2 2025,,
1962150,My Life: Riding Stables 3,"7 Dec, 2022","14,99€",
1459760,Mickey Storm and the Cursed Mask,"29 Apr, 2022","9,75€",
1486890,Mini Slide - Animal Race,"30 Dec, 2020",Free,
2335250,Mini Sports,"7 Feb, 2024",Free,
2844310,Minigames Mayhem,"23 Aug, 2024","6,89€",
669270,Momentum Mod,To be announced,Free,
2383760,Monopoly Madness,"22 Jun, 2023","29,99€",
711750,Monster Energy Supercross - The Official Videogame,"13 Feb, 2018","19,99€",
882020,Monster Energy Supercross - The Official Videogame 2,"8 Feb, 2019","19,99€",
1089830,Monster Energy Supercross - The Official Videogame 3,"4 Feb, 2020","24,99€",
1304340,Monster Energy Supercross - The Official Videogame 4,"11 Mar, 2021","29,99€",
1610460,Monster Energy Supercross - The Official Videogame 5,"17 Mar, 2022","39,99€",
2058750,Monster Energy Supercross - The Official Videogame 6,"9 Mar, 2023","49,99€",
2581370,Monster Energy Supercross 25 - The Official Video Game,"10 Apr, 2025","59,99€",
824280,Monster Jam Steel Titans,"25 Jun, 2019","19,99€",
1205480,Monster Jam Steel Titans 2,"2 Mar, 2021","29,99€",
2350280,Monster Jam™ Showdown,"29 Aug, 2024","14,99€",
1265030,Moorhuhn Kart 2,"4 May, 2020","7,80€",
3012980,Moorhuhn Kart 4,"13 Mar, 2025","19,99€",
1111290,Moscow Rush,Coming soon,,
417430,Moto Racer 4,"3 Nov, 2016","14,99€",
3273720,Motocross Evolution 2025,Q3 2025,Free,
240600,MotoGP™13,"21 Jun, 2013","9,99€",
256390,MotoGP™14,"20 Jun, 2014","9,99€",
355130,MotoGP™15,"24 Jun, 2015","9,99€",
561610,MotoGP™17,"15 Jun, 2017","14,99€",
775900,MotoGP™18,"7 Jun, 2018","14,99€",
984780,MotoGP™19,"6 Jun, 2019","19,99€",
1161490,MotoGP™20,"23 Apr, 2020","19,99€",
1447000,MotoGP™21,"22 Apr, 2021","24,99€",
1710580,MotoGP™22,"21 Apr, 2022","29,99€",
2100160,MotoGP™23,"8 Jun, 2023","39,99€",
2581700,MotoGP™24,"2 May, 2024","49,99€",
3077390,MotoGP™25,"30 Apr, 2025","41,99€",
1369670,Motor Town: Behind The Wheel,"18 Dec, 2021","19,50€",
2456070,Motorbike Evolution 2024,"25 Mar, 2024",Free,
3273650,Motorbike Evolution 2025,Q3 2025,Free,
415200,Motorsport Manager,"9 Nov, 2016","19,99€",
226780,MUD - FIM Motocross World Championship™,"16 Mar, 2013","9,99€",
769840,Muddledash,"10 Jul, 2018","5,99€",
675010,MudRunner,"31 Oct, 2017","19,99€",
