appid,name,release_date,promo_price,normal_price
3182230,Boxcars,"1 Oct, 2024",Free,
3268960,Brawlers of the West,Coming soon,,
1268420,Britannia,"4 Apr, 2024","24,99€",
2841110,Broken World,"7 Mar, 2024","0,59€",
19800,Brothers in Arms: Earned in Blood™,"17 Jul, 2009","4,99€",
2841990,Buckshot Arena,"27 Mar, 2024","2,99€",
2835570,Buckshot Roulette,"4 Apr, 2024","2,99€",
2599480,Buckshot to Hell,"15 Oct, 2024","1,99€",
2808270,Buckshot With Friends,"19 Feb, 2024","3,99€",
2366120,Build Master: MarsVille,"12 Dec, 2023",Free,
12200,Bully: Scholarship Edition,"21 Oct, 2008","9,99€",
3702930,Bum: Revenge,Coming soon,,
2148940,Bunker Builder Simulator: Prologue,"7 Jun, 2023",Free,
968470,Bunny Mahjo,"9 Nov, 2018","2,99€",
900790,Bunny Minesweeper,"10 Aug, 2018","2,99€",
1039380,Bunny Parking,"23 Mar, 2019","4,99€",
1098090,Bunny Reversi,"21 Jun, 2019","1,99€",
2879340,Bunny Roulette,"7 Apr, 2025","3,99€",
3579280,"Buns, Booze & Bucks Simulator",Coming soon,,
2753940,Burger Takeout,Coming soon,,
3552050,Burger Witch,Coming soon,,
3314340,Burgie's cozy kitchen,"10 Feb, 2025","4,99€",
2798810,Burglar Inc,"24 May, 2024","9,27€",
1032700,Bus Driving Sim 22,"2 Feb, 2023","24,50€",
324310,Bus Simulator 16,"2 Mar, 2016","9,99€",
515180,Bus Simulator 18,"13 Jun, 2018","24,99€",
976590,Bus Simulator 21 Next Stop,"7 Sep, 2021","34,99€",
397900,Business Tour - Board Game with Online Multiplayer,"27 Jul, 2017",Free,
308270,Buzz Aldrin's Space Program Manager,"31 Oct, 2014","28,99€",
2540530,Cabbie!,Coming soon,,
3408110,Cafemart Simulator,"25 Feb, 2025","7,79€",
3103930,California Escapades,"4 Sep, 2024",Free,
311210,Call of Duty®: Black Ops III,"6 Nov, 2015","59,99€",
1408610,Call of the Wild: The Angler™,"31 Aug, 2022","29,99€",
